item	repeatability	subject	subject number	sent	model	measure	rating
9	repeatable	np	control	More customers have thought about Black Friday shopping season in 2022 than stores have.	text-davinci-003	ppl	371.4510498046875
9	nonrepeatable	np	singular	More customers have forgot Black Friday shopping season in 2022 than the store has.	text-davinci-003	ppl	1199.2127685546875
9	nonrepeatable	np	plural	More customers have forgot Black Friday shopping season in 2022 than the stores have.	text-davinci-003	ppl	1004.6484375
9	nonrepeatable	np	control	More customers have forgot Black Friday shopping season in 2022 than stores have.	text-davinci-003	ppl	1464.056640625
10	repeatable	pronoun	singular	More Democrats have criticized Fox News than I have.	text-davinci-003	ppl	125.92994689941406
10	repeatable	pronoun	plural	More Democrats have criticized Fox News than we have.	text-davinci-003	ppl	191.95321655273438
10	repeatable	pronoun	control	Many Democrats have criticized Fox News more than I have.	text-davinci-003	ppl	64.84070587158203
10	nonrepeatable	pronoun	singular	More Democrats have unsubscribed from Fox News than I have.	text-davinci-003	ppl	71.4679946899414
10	nonrepeatable	pronoun	plural	More Democrats have unsubscribed from Fox News than we have.	text-davinci-003	ppl	102.08272552490234
10	nonrepeatable	pronoun	control	Many Democrats have unsubscribed from Fox News more than I have.	text-davinci-003	ppl	72.41407775878906
10	repeatable	np	singular	More Democrats have criticized Fox News than the Republican has.	text-davinci-003	ppl	169.34202575683594
10	repeatable	np	plural	More Democrats have criticized Fox News than the Republicans have.	text-davinci-003	ppl	84.44608306884766
10	repeatable	np	control	More Democrats have criticized Fox News than Republicans have.	text-davinci-003	ppl	48.39094924926758
10	nonrepeatable	np	singular	More Democrats have unsubscribed from Fox News than the Republican has.	text-davinci-003	ppl	73.66746520996094
10	nonrepeatable	np	plural	More Democrats have unsubscribed from Fox News than the Republicans have.	text-davinci-003	ppl	47.695125579833984
10	nonrepeatable	np	control	More Democrats have unsubscribed from Fox News than Republicans have.	text-davinci-003	ppl	34.085853576660156
11	repeatable	pronoun	singular	More middle school students have enjoyed the Harry Potter series than I have.	text-davinci-003	ppl	28.844350814819336
11	repeatable	pronoun	plural	More middle school students have enjoyed the Harry Potter series than we have.	text-davinci-003	ppl	61.48324966430664
11	repeatable	pronoun	control	Many middle school students have enjoyed the Harry Potter series more than I have.	text-davinci-003	ppl	34.904945373535156
11	nonrepeatable	pronoun	singular	More middle school students have started the Harry Potter series than I have.	text-davinci-003	ppl	47.69647979736328
11	nonrepeatable	pronoun	plural	More middle school students have started the Harry Potter series than we have.	text-davinci-003	ppl	86.83783721923828
11	nonrepeatable	pronoun	control	Many middle school students have started the Harry Potter series more than I have.	text-davinci-003	ppl	99.38323211669922
11	repeatable	np	singular	More middle school students have enjoyed the Harry Potter series than the high school student has.	text-davinci-003	ppl	37.226951599121094
11	repeatable	np	plural	More middle school students have enjoyed the Harry Potter series than the high school students have.	text-davinci-003	ppl	23.010927200317383
11	repeatable	np	control	More middle school students have enjoyed the Harry Potter series than high school students have.	text-davinci-003	ppl	14.956168174743652
11	nonrepeatable	np	singular	More middle school students have started the Harry Potter series than the high school student has.	text-davinci-003	ppl	43.18918228149414
11	nonrepeatable	np	plural	More middle school students have started the Harry Potter series than the high school students have.	text-davinci-003	ppl	26.45153045654297
11	nonrepeatable	np	control	More middle school students have started the Harry Potter series than high school students have.	text-davinci-003	ppl	19.339563369750977
12	repeatable	pronoun	singular	More residents of Massachusetts have gone skiing than I have.	text-davinci-003	ppl	88.38766479492188
12	repeatable	pronoun	plural	More residents of Massachusetts have gone skiing than we have.	text-davinci-003	ppl	127.25445556640625
12	repeatable	pronoun	control	Many residents of Massachusetts have gone skiing more than I have.	text-davinci-003	ppl	116.04315948486328
12	nonrepeatable	pronoun	singular	More residents of Massachusetts have stopped skiing than I have.	text-davinci-003	ppl	255.87802124023438
12	nonrepeatable	pronoun	plural	More residents of Massachusetts have stopped skiing than we have.	text-davinci-003	ppl	408.24090576171875
12	nonrepeatable	pronoun	control	Many residents of Massachusetts have stopped skiing more than I have.	text-davinci-003	ppl	219.44036865234375
12	repeatable	np	singular	More residents of Massachusetts have gone skiing than the resident of Maine has.	text-davinci-003	ppl	120.47949981689453
12	repeatable	np	plural	More residents of Massachusetts have gone skiing than the residents of Maine have.	text-davinci-003	ppl	51.389732360839844
12	repeatable	np	control	More residents of Massachusetts have gone skiing than residents of Maine have.	text-davinci-003	ppl	53.40909957885742
12	nonrepeatable	np	singular	More residents of Massachusetts have stopped skiing than the resident of Maine has.	text-davinci-003	ppl	176.37094116210938
12	nonrepeatable	np	plural	More residents of Massachusetts have stopped skiing than the residents of Maine have.	text-davinci-003	ppl	83.19039154052734
12	nonrepeatable	np	control	More residents of Massachusetts have stopped skiing than residents of Maine have.	text-davinci-003	ppl	89.08663177490234
13	repeatable	pronoun	singular	More doctors have hoped for the end of the COVID pandemic than I have.	text-davinci-003	ppl	39.97441101074219
13	repeatable	pronoun	plural	More doctors have hoped for the end of the COVID pandemic than we have.	text-davinci-003	ppl	45.64863586425781
13	repeatable	pronoun	control	Many doctors have hoped for the end of the COVID pandemic more than I have.	text-davinci-003	ppl	42.20692443847656
13	nonrepeatable	pronoun	singular	More doctors have forecast the end of the COVID pandemic than I have.	text-davinci-003	ppl	58.414306640625
13	nonrepeatable	pronoun	plural	More doctors have forecast the end of the COVID pandemic than we have.	text-davinci-003	ppl	66.64225769042969
13	nonrepeatable	pronoun	control	Many doctors have forecast the end of the COVID pandemic more than I have.	text-davinci-003	ppl	65.78073120117188
13	repeatable	np	singular	More doctors have hoped for the end of the COVID pandemic than the parent has.	text-davinci-003	ppl	81.44412231445312
13	repeatable	np	plural	More doctors have hoped for the end of the COVID pandemic than the parents have.	text-davinci-003	ppl	67.69659423828125
13	repeatable	np	control	More doctors have hoped for the end of the COVID pandemic than parents have.	text-davinci-003	ppl	53.996826171875
13	nonrepeatable	np	singular	More doctors have forecast the end of the COVID pandemic than the parent has.	text-davinci-003	ppl	126.10834503173828
13	nonrepeatable	np	plural	More doctors have forecast the end of the COVID pandemic than the parents have.	text-davinci-003	ppl	104.1195297241211
13	nonrepeatable	np	control	More doctors have forecast the end of the COVID pandemic than parents have.	text-davinci-003	ppl	91.9463119506836
14	repeatable	pronoun	singular	More Americans have enjoyed high school than I have.	text-davinci-003	ppl	100.62393188476562
14	repeatable	pronoun	plural	More Americans have enjoyed high school than we have.	text-davinci-003	ppl	199.60665893554688
14	repeatable	pronoun	control	Many Americans have enjoyed high school more than I have.	text-davinci-003	ppl	74.63526153564453
14	nonrepeatable	pronoun	singular	More Americans have finished high school than I have.	text-davinci-003	ppl	70.4834976196289
14	nonrepeatable	pronoun	plural	More Americans have finished high school than we have.	text-davinci-003	ppl	110.47274017333984
14	nonrepeatable	pronoun	control	Many Americans have finished high school more than I have.	text-davinci-003	ppl	196.62847900390625
14	repeatable	np	singular	More Americans have enjoyed high school than the Canadian has.	text-davinci-003	ppl	283.6226806640625
14	repeatable	np	plural	More Americans have enjoyed high school than the Canadians have.	text-davinci-003	ppl	224.02902221679688
14	repeatable	np	control	More Americans have enjoyed high school than Canadians have.	text-davinci-003	ppl	273.11065673828125
14	nonrepeatable	np	singular	More Americans have finished high school than the Canadian has.	text-davinci-003	ppl	121.29463195800781
14	nonrepeatable	np	plural	More Americans have finished high school than the Canadians have.	text-davinci-003	ppl	79.08941650390625
14	nonrepeatable	np	control	More Americans have finished high school than Canadians have.	text-davinci-003	ppl	83.7744369506836
15	repeatable	pronoun	singular	More adults have studied for their driver's license exam than I have.	text-davinci-003	ppl	53.39676284790039
15	repeatable	pronoun	plural	More adults have studied for their driver's license exam than we have.	text-davinci-003	ppl	93.69075012207031
15	repeatable	pronoun	control	Many adults have studied for their driver's license exam more than I have.	text-davinci-003	ppl	62.22268295288086
15	nonrepeatable	pronoun	singular	More adults have passed their driver's license exam than I have.	text-davinci-003	ppl	43.496337890625
15	nonrepeatable	pronoun	plural	More adults have passed their driver's license exam than we have.	text-davinci-003	ppl	77.44607543945312
15	nonrepeatable	pronoun	control	Many adults have passed their driver's license exam more than I have.	text-davinci-003	ppl	75.31036376953125
15	repeatable	np	singular	More adults have studied for their driver's license exam than the senior citizen has.	text-davinci-003	ppl	87.7718276977539
15	repeatable	np	plural	More adults have studied for their driver's license exam than the senior citizens have.	text-davinci-003	ppl	61.724998474121094
15	repeatable	np	control	More adults have studied for their driver's license exam than senior citizens have.	text-davinci-003	ppl	67.90127563476562
15	nonrepeatable	np	singular	More adults have passed their driver's license exam than the senior citizen has.	text-davinci-003	ppl	73.02753448486328
15	nonrepeatable	np	plural	More adults have passed their driver's license exam than the senior citizens have.	text-davinci-003	ppl	46.154563903808594
15	nonrepeatable	np	control	More adults have passed their driver's license exam than senior citizens have.	text-davinci-003	ppl	40.59560775756836
16	repeatable	pronoun	singular	More inner-city residents have complained about the public transportation system than I have.	text-davinci-003	ppl	35.366790771484375
16	repeatable	pronoun	plural	More inner-city residents have complained about the public transportation system than we have.	text-davinci-003	ppl	61.856624603271484
16	repeatable	pronoun	control	Many inner-city residents have complained about the public transportation system more than I have.	text-davinci-003	ppl	41.74446487426758
16	nonrepeatable	pronoun	singular	More inner-city residents have given up on the public transportation system than I have.	text-davinci-003	ppl	37.35917282104492
16	nonrepeatable	pronoun	plural	More inner-city residents have given up on the public transportation system than we have.	text-davinci-003	ppl	59.502716064453125
16	nonrepeatable	pronoun	control	Many inner-city residents have given up on the public transportation system more than I have.	text-davinci-003	ppl	36.333621978759766
16	repeatable	np	singular	More inner-city residents have complained about the public transportation system than the suburban resident has.	text-davinci-003	ppl	36.558834075927734
16	repeatable	np	plural	More inner-city residents have complained about the public transportation system than the suburban residents have.	text-davinci-003	ppl	20.572662353515625
16	repeatable	np	control	More inner-city residents have complained about the public transportation system than suburban residents have.	text-davinci-003	ppl	18.806333541870117
16	nonrepeatable	np	singular	More inner-city residents have given up on the public transportation system than the suburban resident has.	text-davinci-003	ppl	29.394926071166992
16	nonrepeatable	np	plural	More inner-city residents have given up on the public transportation system than the suburban residents have.	text-davinci-003	ppl	18.02204132080078
16	nonrepeatable	np	control	More inner-city residents have given up on the public transportation system than suburban residents have.	text-davinci-003	ppl	17.052358627319336
17	repeatable	pronoun	singular	More Brazil fans have followed the 2022 World Cup than I have.	text-davinci-003	ppl	117.42646026611328
17	repeatable	pronoun	plural	More Brazil fans have followed the 2022 World Cup than we have.	text-davinci-003	ppl	183.85215759277344
17	repeatable	pronoun	control	Many Brazil fans have followed the 2022 World Cup more than I have.	text-davinci-003	ppl	100.5719985961914
17	nonrepeatable	pronoun	singular	More Brazil fans have stopped watching the 2022 World Cup than I have.	text-davinci-003	ppl	163.77467346191406
17	nonrepeatable	pronoun	plural	More Brazil fans have stopped watching the 2022 World Cup than we have.	text-davinci-003	ppl	241.71646118164062
17	nonrepeatable	pronoun	control	Many Brazil fans have stopped watching the 2022 World Cup more than I have.	text-davinci-003	ppl	121.0676498413086
17	repeatable	np	singular	More Brazil fans have followed the 2022 World Cup than the Croatia fan has.	text-davinci-003	ppl	202.51712036132812
17	repeatable	np	plural	More Brazil fans have followed the 2022 World Cup than the Croatia fans have.	text-davinci-003	ppl	114.2419662475586
17	repeatable	np	control	More Brazil fans have followed the 2022 World Cup than Croatia fans have.	text-davinci-003	ppl	116.25779724121094
17	nonrepeatable	np	singular	More Brazil fans have stopped watching the 2022 World Cup than the Croatia fan has.	text-davinci-003	ppl	257.8346862792969
17	nonrepeatable	np	plural	More Brazil fans have stopped watching the 2022 World Cup than the Croatia fans have.	text-davinci-003	ppl	133.67672729492188
17	nonrepeatable	np	control	More Brazil fans have stopped watching the 2022 World Cup than Croatia fans have.	text-davinci-003	ppl	125.4493408203125
18	repeatable	pronoun	singular	More California residents have used UPS service than I have.	text-davinci-003	ppl	456.21453857421875
18	repeatable	pronoun	plural	More California residents have used UPS service than we have.	text-davinci-003	ppl	533.3818359375
18	repeatable	pronoun	control	Many California residents have used UPS service more than I have.	text-davinci-003	ppl	328.17144775390625
18	nonrepeatable	pronoun	singular	More California residents have terminated UPS service than I have.	text-davinci-003	ppl	561.8101196289062
18	nonrepeatable	pronoun	plural	More California residents have terminated UPS service than we have.	text-davinci-003	ppl	759.2794799804688
18	nonrepeatable	pronoun	control	Many California residents have terminated UPS service more than I have.	text-davinci-003	ppl	498.5391845703125
18	repeatable	np	singular	More California residents have used UPS service than the New York resident has.	text-davinci-003	ppl	358.7669372558594
18	repeatable	np	plural	More California residents have used UPS service than the New York residents have.	text-davinci-003	ppl	211.5914764404297
18	repeatable	np	control	More California residents have used UPS service than New York residents have.	text-davinci-003	ppl	254.54710388183594
18	nonrepeatable	np	singular	More California residents have terminated UPS service than the New York resident has.	text-davinci-003	ppl	407.55169677734375
18	nonrepeatable	np	plural	More California residents have terminated UPS service than the New York residents have.	text-davinci-003	ppl	214.33702087402344
18	nonrepeatable	np	control	More California residents have terminated UPS service than New York residents have.	text-davinci-003	ppl	236.28256225585938
19	repeatable	pronoun	singular	More Americans have toured Antelope Canyon than I have.	text-davinci-003	ppl	60.79353713989258
19	repeatable	pronoun	plural	More Americans have toured Antelope Canyon than we have.	text-davinci-003	ppl	147.7471923828125
19	repeatable	pronoun	control	Many Americans have toured Antelope Canyon more than I have.	text-davinci-003	ppl	170.94544982910156
19	nonrepeatable	pronoun	singular	More Americans have reached Antelope Canyon than I have.	text-davinci-003	ppl	126.78526306152344
19	nonrepeatable	pronoun	plural	More Americans have reached Antelope Canyon than we have.	text-davinci-003	ppl	282.93524169921875
19	nonrepeatable	pronoun	control	Many Americans have reached Antelope Canyon more than I have.	text-davinci-003	ppl	239.93246459960938
19	repeatable	np	singular	More Americans have toured Antelope Canyon than the Canadian has.	text-davinci-003	ppl	295.1165466308594
19	repeatable	np	plural	More Americans have toured Antelope Canyon than the Canadians have.	text-davinci-003	ppl	174.29171752929688
19	repeatable	np	control	More Americans have toured Antelope Canyon than Canadians have.	text-davinci-003	ppl	216.97055053710938
19	nonrepeatable	np	singular	More Americans have reached Antelope Canyon than the Canadian has.	text-davinci-003	ppl	513.4906616210938
19	nonrepeatable	np	plural	More Americans have reached Antelope Canyon than the Canadians have.	text-davinci-003	ppl	362.7398376464844
19	nonrepeatable	np	control	More Americans have reached Antelope Canyon than Canadians have.	text-davinci-003	ppl	526.7754516601562
20	repeatable	pronoun	singular	More lawyers have criticized Facebook than I have.	text-davinci-003	ppl	427.54119873046875
20	repeatable	pronoun	plural	More lawyers have criticized Facebook than we have.	text-davinci-003	ppl	599.6305541992188
20	repeatable	pronoun	control	Many lawyers have criticized Facebook more than I have.	text-davinci-003	ppl	216.48387145996094
20	nonrepeatable	pronoun	singular	More lawyers have lost trust in Facebook than I have.	text-davinci-003	ppl	178.585205078125
20	nonrepeatable	pronoun	plural	More lawyers have lost trust in Facebook than we have.	text-davinci-003	ppl	227.54017639160156
20	nonrepeatable	pronoun	control	Many lawyers have lost trust in Facebook more than I have.	text-davinci-003	ppl	144.42543029785156
20	repeatable	np	singular	More lawyers have criticized Facebook than the journalist has.	text-davinci-003	ppl	821.6204223632812
20	repeatable	np	plural	More lawyers have criticized Facebook than the journalists have.	text-davinci-003	ppl	525.2208251953125
20	repeatable	np	control	More lawyers have criticized Facebook than journalists have.	text-davinci-003	ppl	594.5889282226562
20	nonrepeatable	np	singular	More lawyers have lost trust in Facebook than the journalist has.	text-davinci-003	ppl	399.00091552734375
20	nonrepeatable	np	plural	More lawyers have lost trust in Facebook than the journalists have.	text-davinci-003	ppl	275.59051513671875
20	nonrepeatable	np	control	More lawyers have lost trust in Facebook than journalists have.	text-davinci-003	ppl	253.55284118652344
21	repeatable	pronoun	singular	More novelists have loved alcohol than I have.	text-davinci-003	ppl	130.77426147460938
21	repeatable	pronoun	plural	More novelists have loved alcohol than we have.	text-davinci-003	ppl	281.5438232421875
21	repeatable	pronoun	control	Many novelists have loved alcohol more than I have.	text-davinci-003	ppl	114.69131469726562
21	nonrepeatable	pronoun	singular	More novelists have quit alcohol than I have.	text-davinci-003	ppl	137.45704650878906
21	nonrepeatable	pronoun	plural	More novelists have quit alcohol than we have.	text-davinci-003	ppl	323.6663818359375
21	nonrepeatable	pronoun	control	Many novelists have quit alcohol more than I have.	text-davinci-003	ppl	363.5115661621094
21	repeatable	np	singular	More novelists have loved alcohol than the movie star has.	text-davinci-003	ppl	310.81329345703125
21	repeatable	np	plural	More novelists have loved alcohol than the movie stars have.	text-davinci-003	ppl	187.22488403320312
21	repeatable	np	control	More novelists have loved alcohol than movie stars have.	text-davinci-003	ppl	151.5125732421875
21	nonrepeatable	np	singular	More novelists have quit alcohol than the movie star has.	text-davinci-003	ppl	375.79388427734375
21	nonrepeatable	np	plural	More novelists have quit alcohol than the movie stars have.	text-davinci-003	ppl	247.04684448242188
21	nonrepeatable	np	control	More novelists have quit alcohol than movie stars have.	text-davinci-003	ppl	159.91909790039062
22	repeatable	pronoun	singular	More tourists have visited Universal Studios than I have.	text-davinci-003	ppl	68.64407348632812
22	repeatable	pronoun	plural	More tourists have visited Universal Studios than we have.	text-davinci-003	ppl	133.91383361816406
22	repeatable	pronoun	control	Many tourists have visited Universal Studios more than I have.	text-davinci-003	ppl	120.62066650390625
22	nonrepeatable	pronoun	singular	More tourists have skipped Universal Studios than I have.	text-davinci-003	ppl	397.5818176269531
22	nonrepeatable	pronoun	plural	More tourists have skipped Universal Studios than we have.	text-davinci-003	ppl	723.435791015625
22	nonrepeatable	pronoun	control	Many tourists have skipped Universal Studios more than I have.	text-davinci-003	ppl	323.1972961425781
22	repeatable	np	singular	More tourists have visited Universal Studios than the resident has.	text-davinci-003	ppl	291.5921325683594
22	repeatable	np	plural	More tourists have visited Universal Studios than the residents have.	text-davinci-003	ppl	186.0609893798828
22	repeatable	np	control	More tourists have visited Universal Studios than residents have.	text-davinci-003	ppl	223.46380615234375
22	nonrepeatable	np	singular	More tourists have skipped Universal Studios than the resident has.	text-davinci-003	ppl	1080.8299560546875
22	nonrepeatable	np	plural	More tourists have skipped Universal Studios than the residents have.	text-davinci-003	ppl	679.9364013671875
22	nonrepeatable	np	control	More tourists have skipped Universal Studios than residents have.	text-davinci-003	ppl	902.656494140625
23	repeatable	pronoun	singular	More musicians have listened to Apple Music than I have.	text-davinci-003	ppl	87.29402923583984
23	repeatable	pronoun	plural	More musicians have listened to Apple Music than we have.	text-davinci-003	ppl	174.29747009277344
23	repeatable	pronoun	control	Many musicians have listened to Apple Music more than I have.	text-davinci-003	ppl	88.1714859008789
23	nonrepeatable	pronoun	singular	More musicians have signed up for Apple Music than I have.	text-davinci-003	ppl	87.78407287597656
23	nonrepeatable	pronoun	plural	More musicians have signed up for Apple Music than we have.	text-davinci-003	ppl	151.42657470703125
23	nonrepeatable	pronoun	control	Many musicians have signed up for Apple Music more than I have.	text-davinci-003	ppl	80.7192153930664
23	repeatable	np	singular	More musicians have listened to Apple Music than the amateur has.	text-davinci-003	ppl	543.99658203125
23	repeatable	np	plural	More musicians have listened to Apple Music than the amateurs have.	text-davinci-003	ppl	309.7172546386719
23	repeatable	np	control	More musicians have listened to Apple Music than amateurs have.	text-davinci-003	ppl	448.97418212890625
23	nonrepeatable	np	singular	More musicians have signed up for Apple Music than the amateur has.	text-davinci-003	ppl	329.3573913574219
23	nonrepeatable	np	plural	More musicians have signed up for Apple Music than the amateurs have.	text-davinci-003	ppl	189.19569396972656
23	nonrepeatable	np	control	More musicians have signed up for Apple Music than amateurs have.	text-davinci-003	ppl	200.35891723632812
24	repeatable	pronoun	singular	More Europeans have practiced using chopsticks than I have.	text-davinci-003	ppl	130.890625
24	repeatable	pronoun	plural	More Europeans have practiced using chopsticks than we have.	text-davinci-003	ppl	166.6699676513672
24	repeatable	pronoun	control	Many Europeans have practiced using chopsticks more than I have.	text-davinci-003	ppl	115.69496154785156
24	nonrepeatable	pronoun	singular	More Europeans have learned to use chopsticks than I have.	text-davinci-003	ppl	54.66658401489258
24	nonrepeatable	pronoun	plural	More Europeans have learned to use chopsticks than we have.	text-davinci-003	ppl	69.24362182617188
24	nonrepeatable	pronoun	control	Many Europeans have learned to use chopsticks more than I have.	text-davinci-003	ppl	75.44105529785156
24	repeatable	np	singular	More Europeans have practiced using chopsticks than the American has.	text-davinci-003	ppl	150.12257385253906
24	repeatable	np	plural	More Europeans have practiced using chopsticks than the Americans have.	text-davinci-003	ppl	94.95072174072266
24	repeatable	np	control	More Europeans have practiced using chopsticks than Americans have.	text-davinci-003	ppl	86.03767395019531
24	nonrepeatable	np	singular	More Europeans have learned to use chopsticks than the American has.	text-davinci-003	ppl	75.37274169921875
24	nonrepeatable	np	plural	More Europeans have learned to use chopsticks than the Americans have.	text-davinci-003	ppl	51.3356819152832
24	nonrepeatable	np	control	More Europeans have learned to use chopsticks than Americans have.	text-davinci-003	ppl	45.2651252746582
25	repeatable	pronoun	singular	More boys have attempted bungee jumping than I have.	text-davinci-003	ppl	113.16883087158203
25	repeatable	pronoun	plural	More boys have attempted bungee jumping than we have.	text-davinci-003	ppl	200.56590270996094
25	repeatable	pronoun	control	Many boys have attempted bungee jumping more than I have.	text-davinci-003	ppl	144.48741149902344
25	nonrepeatable	pronoun	singular	More boys have begun bungee jumping than I have.	text-davinci-003	ppl	243.69142150878906
25	nonrepeatable	pronoun	plural	More boys have begun bungee jumping than we have.	text-davinci-003	ppl	394.7459411621094
25	nonrepeatable	pronoun	control	Many boys have begun bungee jumping more than I have.	text-davinci-003	ppl	229.65011596679688
25	repeatable	np	singular	More boys have attempted bungee jumping than the girl has.	text-davinci-003	ppl	172.22572326660156
25	repeatable	np	plural	More boys have attempted bungee jumping than the girls have.	text-davinci-003	ppl	108.4476318359375
25	repeatable	np	control	More boys have attempted bungee jumping than girls have.	text-davinci-003	ppl	74.2296371459961
25	nonrepeatable	np	singular	More boys have begun bungee jumping than the girl has.	text-davinci-003	ppl	273.6708984375
25	nonrepeatable	np	plural	More boys have begun bungee jumping than the girls have.	text-davinci-003	ppl	175.4901123046875
25	nonrepeatable	np	control	More boys have begun bungee jumping than girls have.	text-davinci-003	ppl	127.6651611328125
26	repeatable	pronoun	singular	More girls have gone scuba diving than I have.	text-davinci-003	ppl	84.68016052246094
26	repeatable	pronoun	plural	More girls have gone scuba diving than we have.	text-davinci-003	ppl	185.3340606689453
26	repeatable	pronoun	control	Many girls have gone scuba diving more than I have.	text-davinci-003	ppl	79.55133056640625
26	nonrepeatable	pronoun	singular	More girls have started scuba diving than I have.	text-davinci-003	ppl	171.92446899414062
26	nonrepeatable	pronoun	plural	More girls have started scuba diving than we have.	text-davinci-003	ppl	253.2852325439453
26	nonrepeatable	pronoun	control	Many girls have started scuba diving more than I have.	text-davinci-003	ppl	130.57955932617188
26	repeatable	np	singular	More girls have gone scuba diving than the boy has.	text-davinci-003	ppl	173.39547729492188
26	repeatable	np	plural	More girls have gone scuba diving than the boys have.	text-davinci-003	ppl	112.53336334228516
26	repeatable	np	control	More girls have gone scuba diving than boys have.	text-davinci-003	ppl	102.64374542236328
26	nonrepeatable	np	singular	More girls have started scuba diving than the boy has.	text-davinci-003	ppl	230.6771697998047
26	nonrepeatable	np	plural	More girls have started scuba diving than the boys have.	text-davinci-003	ppl	136.35462951660156
26	nonrepeatable	np	control	More girls have started scuba diving than boys have.	text-davinci-003	ppl	97.83035278320312
27	repeatable	pronoun	singular	More experienced readers have used Kindle than I have.	text-davinci-003	ppl	259.24310302734375
27	repeatable	pronoun	plural	More experienced readers have used Kindle than we have.	text-davinci-003	ppl	344.42572021484375
27	repeatable	pronoun	control	Many experienced readers have used Kindle more than I have.	text-davinci-003	ppl	111.38722229003906
27	nonrepeatable	pronoun	singular	More experienced readers have avoided Kindle than I have.	text-davinci-003	ppl	705.2972412109375
27	nonrepeatable	pronoun	plural	More experienced readers have avoided Kindle than we have.	text-davinci-003	ppl	1131.939208984375
27	nonrepeatable	pronoun	control	Many experienced readers have avoided Kindle more than I have.	text-davinci-003	ppl	202.79261779785156
27	repeatable	np	singular	More experienced readers have used Kindle than the college student has.	text-davinci-003	ppl	386.4991149902344
27	repeatable	np	plural	More experienced readers have used Kindle than the college students have.	text-davinci-003	ppl	309.9617919921875
27	repeatable	np	control	More experienced readers have used Kindle than college students have.	text-davinci-003	ppl	443.5707092285156
27	nonrepeatable	np	singular	More experienced readers have avoided Kindle than the college student has.	text-davinci-003	ppl	852.0462646484375
27	nonrepeatable	np	plural	More experienced readers have avoided Kindle than the college students have.	text-davinci-003	ppl	613.570556640625
27	nonrepeatable	np	control	More experienced readers have avoided Kindle than college students have.	text-davinci-003	ppl	900.2157592773438
28	repeatable	pronoun	singular	More white-collar workers have attempted the 10-minute workout than I have.	text-davinci-003	ppl	62.072486877441406
28	repeatable	pronoun	plural	More white-collar workers have attempted the 10-minute workout than we have.	text-davinci-003	ppl	104.89765930175781
28	repeatable	pronoun	control	Many white-collar workers have attempted the 10-minute workout more than I have.	text-davinci-003	ppl	64.74707794189453
28	nonrepeatable	pronoun	singular	More white-collar workers have started the 10-minute workout than I have.	text-davinci-003	ppl	73.11131286621094
28	nonrepeatable	pronoun	plural	More white-collar workers have started the 10-minute workout than we have.	text-davinci-003	ppl	104.8803939819336
28	nonrepeatable	pronoun	control	Many white-collar workers have started the 10-minute workout more than I have.	text-davinci-003	ppl	57.56375503540039
28	repeatable	np	singular	More white-collar workers have attempted the 10-minute workout than the blue-collar worker has.	text-davinci-003	ppl	43.516639709472656
28	repeatable	np	plural	More white-collar workers have attempted the 10-minute workout than the blue-collar workers have.	text-davinci-003	ppl	31.41771697998047
28	repeatable	np	control	More white-collar workers have attempted the 10-minute workout than blue-collar workers have.	text-davinci-003	ppl	27.592409133911133
28	nonrepeatable	np	singular	More white-collar workers have started the 10-minute workout than the blue-collar worker has.	text-davinci-003	ppl	40.33293914794922
28	nonrepeatable	np	plural	More white-collar workers have started the 10-minute workout than the blue-collar workers have.	text-davinci-003	ppl	29.608068466186523
28	nonrepeatable	np	control	More white-collar workers have started the 10-minute workout than blue-collar workers have.	text-davinci-003	ppl	25.87383270263672
29	repeatable	pronoun	singular	More men have talked about the 2022 midterm elections than I have.	text-davinci-003	ppl	66.90335845947266
29	repeatable	pronoun	plural	More men have talked about the 2022 midterm elections than we have.	text-davinci-003	ppl	126.42681121826172
29	repeatable	pronoun	control	Many men have talked about the 2022 midterm elections more than I have.	text-davinci-003	ppl	55.25421142578125
29	nonrepeatable	pronoun	singular	More men have voted in the 2022 midterm elections than I have.	text-davinci-003	ppl	132.40286254882812
29	nonrepeatable	pronoun	plural	More men have voted in the 2022 midterm elections than we have.	text-davinci-003	ppl	211.19287109375
29	nonrepeatable	pronoun	control	Many men have voted in the 2022 midterm elections more than I have.	text-davinci-003	ppl	182.68539428710938
29	repeatable	np	singular	More men have talked about the 2022 midterm elections than the woman has.	text-davinci-003	ppl	187.43019104003906
29	repeatable	np	plural	More men have talked about the 2022 midterm elections than the women have.	text-davinci-003	ppl	102.5956802368164
29	repeatable	np	control	More men have talked about the 2022 midterm elections than women have.	text-davinci-003	ppl	69.69145965576172
29	nonrepeatable	np	singular	More men have voted in the 2022 midterm elections than the woman has.	text-davinci-003	ppl	134.5070037841797
29	nonrepeatable	np	plural	More men have voted in the 2022 midterm elections than the women have.	text-davinci-003	ppl	82.35018157958984
29	nonrepeatable	np	control	More men have voted in the 2022 midterm elections than women have.	text-davinci-003	ppl	76.85225677490234
30	repeatable	pronoun	singular	More business owners have complained about their 2021 tax return than I have.	text-davinci-003	ppl	120.59412384033203
30	repeatable	pronoun	plural	More business owners have complained about their 2021 tax return than we have.	text-davinci-003	ppl	225.11427307128906
30	repeatable	pronoun	control	Many business owners have complained about their 2021 tax return more than I have.	text-davinci-003	ppl	72.45075988769531
30	nonrepeatable	pronoun	singular	More business owners have received their 2021 tax return than I have.	text-davinci-003	ppl	115.90857696533203
