expNum	itemNum	condition	sent	model	measure	rating
6	28	Licensor Absent	The poet who the singer thought was talented will ever improvise in a performance.	gpt2	LogProb	-117.48931013606489
6	28	Matrix No	No poet who the singer thought was talented will ever improvise in a performance.	gpt2	LogProb	-115.42532203905284
6	28	Relative Subject No	The poet who no singer thought was talented will ever improvise in a performance.	gpt2	LogProb	-125.7290017362684
6	28	Relative Subject Not A Single	The poet who not a single singer thought was talented will ever improvise in a performance.	gpt2	LogProb	-132.5153578352183
1	29	Licensor Absent	The suspect who the investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-113.60554940998554
1	29	Matrix No	No suspect who the investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-102.05899971723557
1	29	Relative Didn't	The suspect who didn't clear the investigator of wrongdoing would ever trespass on government property.	gpt2	LogProb	-122.73518106108531
1	29	Relative No	The suspect who no investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-120.56497311592102
2	29	Relative Did Not	The suspect who did not clear the investigator of wrongdoing will ever trespass on government property.	gpt2	LogProb	-122.91871328651905
3	29	Relative Never	The suspect who never cleared the investigator of wrongdoing will ever trespass on government property.	gpt2	LogProb	-118.98238968849182
6	29	Embedded No	The suspect who cleared no investigator of wrongdoing would ever trespass on government property.	gpt2	LogProb	-124.19091795384884
6	29	Embedded Not a Single	The suspect who cleared not a single investigator of wrongdoing would ever trespass on government property.	gpt2	LogProb	-117.25870878994465
6	29	Licensor Absent	The suspect who the investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-113.60554940998554
6	29	Matrix No	No suspect who the investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-102.05899971723557
6	29	Relative Subject No	The suspect who no investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-120.56497311592102
6	29	Relative Subject Not A Single	The suspect who not a single investigator cleared of wrongdoing would ever trespass on government property.	gpt2	LogProb	-122.3762927800417
1	30	Licensor Absent	The scammer who the sheriff cleared of involvement would ever run another con.	gpt2	LogProb	-120.34613919258118
1	30	Matrix No	No scammer who the sheriff cleared of involvement would ever run another con.	gpt2	LogProb	-113.66238474845886
1	30	Relative Didn't	The scammer who didn't clear the sheriff of involvement would ever run another con.	gpt2	LogProb	-129.95740680693416
1	30	Relative No	The scammer who no sheriff cleared of involvement would ever run another con.	gpt2	LogProb	-132.59876585006714
2	30	Relative Did Not	The scammer who did not clear the sheriff of involvement will ever run another con.	gpt2	LogProb	-130.04636216163635
3	30	Relative Never	The scammer who never cleared the sheriff of involvement will ever run another con.	gpt2	LogProb	-126.01580286026001
6	30	Embedded No	The scammer who cleared no sheriff of involvement will ever run another con.	gpt2	LogProb	-135.32911157608032
6	30	Embedded Not a Single	The scammer who cleared not a single sheriff of involvement will ever run another con.	gpt2	LogProb	-127.48264300823212
6	30	Licensor Absent	The scammer who the sheriff cleared of involvement will ever run another con.	gpt2	LogProb	-120.46395945549011
6	30	Matrix No	No scammer who the sheriff cleared of involvement will ever run another con.	gpt2	LogProb	-115.07865023612976
6	30	Relative Subject No	The scammer who no sheriff cleared of involvement will ever run another con.	gpt2	LogProb	-134.88417148590088
6	30	Relative Subject Not A Single	The scammer who not a single sheriff cleared of involvement will ever run another con.	gpt2	LogProb	-130.157484292984
1	31	Licensor Absent	The dancer who the teacher concluded was clumsy would ever perform center stage.	gpt2	LogProb	-117.63708537817001
1	31	Matrix No	No dancer who the teacher concluded was clumsy would ever perform center stage.	gpt2	LogProb	-113.15958762168884
1	31	Relative Didn't	The dancer who didn't conclude the teacher was clumsy would ever perform center stage.	gpt2	LogProb	-131.75883099227212
1	31	Relative No	The dancer who no teacher concluded was clumsy would ever perform center stage.	gpt2	LogProb	-127.58368784189224
2	31	Relative Did Not	The dancer who did not conclude the teacher was clumsy will ever perform center stage.	gpt2	LogProb	-133.29434484243393
3	31	Relative Never	The dancer who never concluded the teacher was clumsy will ever perform center stage.	gpt2	LogProb	-131.24151247739792
6	31	Embedded No	The dancer who concluded no teacher was clumsy will ever perform center stage.	gpt2	LogProb	-132.1720254421234
6	31	Embedded Not a Single	The dancer who concluded not a single teacher was clumsy will ever perform center stage.	gpt2	LogProb	-135.86858168244362
6	31	Licensor Absent	The dancer who the teacher concluded was clumsy will ever perform center stage.	gpt2	LogProb	-117.94820594787598
6	31	Matrix No	No dancer who the teacher concluded was clumsy will ever perform center stage.	gpt2	LogProb	-114.84963476657867
6	31	Relative Subject No	The dancer who no teacher concluded was clumsy will ever perform center stage.	gpt2	LogProb	-128.85310411453247
6	31	Relative Subject Not A Single	The dancer who not a single teacher concluded was clumsy will ever perform center stage.	gpt2	LogProb	-139.5050558745861
1	32	Licensor Absent	The apprentice who the blacksmith concluded was talented would ever open a smithy.	gpt2	LogProb	-119.29426695406437
1	32	Matrix No	No apprentice who the blacksmith concluded was talented would ever open a smithy.	gpt2	LogProb	-116.22442544996738
1	32	Relative Didn't	The apprentice who didn't conclude the blacksmith was talented would ever open a smithy.	gpt2	LogProb	-125.81515574618243
1	32	Relative No	The apprentice who no blacksmith concluded was talented would ever open a smithy.	gpt2	LogProb	-133.5961590409279
2	32	Relative Did Not	The apprentice who did not conclude the blacksmith was talented will ever open a smithy.	gpt2	LogProb	-129.06340645253658
3	32	Relative Never	The apprentice who never concluded the blacksmith was talented will ever open a smithy.	gpt2	LogProb	-126.78192656487226
6	32	Embedded No	The apprentice who concluded no blacksmith had potential will ever open a smithy.	gpt2	LogProb	-123.77194729447365
6	32	Embedded Not a Single	The apprentice who concluded not a single blacksmith had potential will ever open a smithy.	gpt2	LogProb	-123.64834758639336
6	32	Licensor Absent	The apprentice who the blacksmith concluded had potential will ever open a smithy.	gpt2	LogProb	-122.98541305959225
6	32	Matrix No	No apprentice who the blacksmith concluded had potential will ever open a smithy.	gpt2	LogProb	-120.03132928907871
6	32	Relative Subject No	The apprentice who no blacksmith concluded had potential will ever open a smithy.	gpt2	LogProb	-136.74987944960594
6	32	Relative Subject Not A Single	The apprentice who not a single blacksmith concluded had potential will ever open a smithy.	gpt2	LogProb	-138.8706098794937
6	33	Embedded No	The trucker who suggested no analyst was underperforming will ever retire early.	gpt2	LogProb	-142.0651068687439
6	33	Embedded Not a Single	The trucker who suggested not a single analyst was underperforming will ever retire early.	gpt2	LogProb	-142.9297444820404
6	33	Licensor Absent	The trucker who the analyst suggested was underperforming will ever retire early.	gpt2	LogProb	-121.92247450351715
6	33	Matrix No	No trucker who the analyst suggested was underperforming will ever retire early.	gpt2	LogProb	-114.98728156089783
6	33	Relative Subject No	The trucker who no analyst suggested was underperforming will ever retire early.	gpt2	LogProb	-134.6338791847229
6	33	Relative Subject Not A Single	The trucker who not a single analyst suggested was underperforming will ever retire early.	gpt2	LogProb	-140.53814005851746
6	34	Embedded No	The bellhop who suggested no doorman could work harder will ever help out after hours.	gpt2	LogProb	-150.9265398979187
6	34	Embedded Not a Single	The bellhop who suggested not a single doorman could work harder will ever help out after hours.	gpt2	LogProb	-157.8009616136551
6	34	Licensor Absent	The bellhop who the doorman suggested could work harder will ever help out after hours.	gpt2	LogProb	-144.78380346298218
6	34	Matrix No	No bellhop who the doorman suggested could work harder will ever help out after hours.	gpt2	LogProb	-151.578547000885
6	34	Relative Subject No	The bellhop who no doorman suggested could work harder will ever help out after hours.	gpt2	LogProb	-157.81629848480225
6	34	Relative Subject Not A Single	The bellhop who not a single doorman suggested could work harder will ever help out after hours.	gpt2	LogProb	-165.62228727340698
6	35	Embedded No	The contractor who proposed no architect for the job will ever question the design choices.	gpt2	LogProb	-118.89731767773628
6	35	Embedded Not a Single	The contractor who proposed not a single architect for the job will ever question the design choices.	gpt2	LogProb	-124.6674353480339
6	35	Licensor Absent	The contractor who the architect proposed for the job will ever question the design choices.	gpt2	LogProb	-110.03395068645477
6	35	Matrix No	No contractor who the architect proposed for the job will ever question the design choices.	gpt2	LogProb	-107.40190625190735
6	35	Relative Subject No	The contractor who no architect proposed for the job will ever question the design choices.	gpt2	LogProb	-129.35139727592468
6	35	Relative Subject Not A Single	The contractor who not a single architect proposed for the job will ever question the design choices.	gpt2	LogProb	-129.17505890130997
6	36	Embedded No	The manufacturer who proposed no inventor for production will ever miss a shipment.	gpt2	LogProb	-127.85196852684021
6	36	Embedded Not a Single	The manufacturer who proposed not a single inventor for production will ever miss a shipment.	gpt2	LogProb	-131.22149205207825
6	36	Licensor Absent	The manufacturer who the inventor proposed for production will ever miss a shipment.	gpt2	LogProb	-115.49565267562866
6	36	Matrix No	No manufacturer who the inventor proposed for production will ever miss a shipment.	gpt2	LogProb	-105.25623941421509
6	36	Relative Subject No	The manufacturer who no inventor proposed for production will ever miss a shipment.	gpt2	LogProb	-129.29785871505737
6	36	Relative Subject Not A Single	The manufacturer who not a single inventor proposed for production will ever miss a shipment.	gpt2	LogProb	-128.31677794456482
1	1	Licensor Absent	The senator who the farmer believed to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	285.1105041503906
1	1	Matrix No	No senator who the farmer believed to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	208.21739196777344
1	1	Relative Didn't	The senator who didn't believe the farmer to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	233.04254150390625
1	1	Relative No	The senator who no farmer believed to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	563.5005493164062
2	1	Relative Did Not	The senator who did not believe the farmer to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	258.0237731933594
3	1	Relative Never	The senator who never believed the farmer to be untrustworthy will ever vote yes on the smoking proposal.	text-davinci-003	ppl	307.1807861328125
6	1	Embedded No	The hunter who believed no fisherman to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	925.1767578125
6	1	Embedded Not a Single	The hunter who believed not a single fisherman to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	479.9677429199219
6	1	Licensor Absent	The hunter who the fisherman believed to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	484.998291015625
6	1	Matrix No	No hunter who the fisherman believed to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	313.1314392089844
6	1	Relative Subject No	The hunter who no fisherman believed to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	456.0360412597656
6	1	Relative Subject Not A Single	The hunter who not a single fisherman believed to be trustworthy will ever shoot a bear.	text-davinci-003	ppl	398.7688903808594
1	2	Licensor Absent	The hunter who the fisherman believed to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	585.1184692382812
1	2	Matrix No	No hunter who the fisherman believed to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	350.4771423339844
1	2	Relative Didn't	The hunter who didn't believe the fisherman to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	456.7534484863281
1	2	Relative No	The hunter who no fisherman believed to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	550.236328125
2	2	Relative Did Not	The hunter who did not believe the fisherman to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	427.29229736328125
3	2	Relative Never	The hunter who never believed the fisherman to be respectable will ever shoot a brown bear.	text-davinci-003	ppl	586.7972412109375
6	2	Embedded No	The senator who believed no farmer to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	1046.3638916015625
6	2	Embedded Not a Single	The senator who believed not a single farmer to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	839.29248046875
6	2	Licensor Absent	The senator who the farmer believed to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	759.5967407226562
6	2	Matrix No	No senator who the farmer believed to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	335.6475524902344
6	2	Relative Subject No	The senator who no farmer believed to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	1452.7713623046875
6	2	Relative Subject Not A Single	The senator who not a single farmer believed to be respectable will ever vote yes on the smoking proposal.	text-davinci-003	ppl	955.6724853515625
1	3	Licensor Absent	The artist who the curator remembered from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	414.87042236328125
1	3	Matrix No	No artist who the curator remembered from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	373.0554504394531
1	3	Relative Didn't	The artist who didn't remember the curator from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	321.5217590332031
1	3	Relative No	The artist who no curator remembered from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	918.283203125
2	3	Relative Did Not	The artist who did not remember the curator from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	397.19488525390625
3	3	Relative Never	The artist who never remembered the curator from the gallery will ever make a bronze sculpture.	text-davinci-003	ppl	392.2420959472656
6	3	Embedded No	The artist who remembered no curator well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	915.9806518554688
6	3	Embedded Not a Single	The artist who remembered not a single curator well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	689.8110961914062
6	3	Licensor Absent	The artist who the curator remembered well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	570.3590087890625
6	3	Matrix No	No artist who the curator remembered well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	352.351318359375
6	3	Relative Subject No	The artist who no curator remembered well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	998.2846069335938
6	3	Relative Subject Not A Single	The artist who not a single curator remembered well enough to recognize will ever make a bronze sculpture.	text-davinci-003	ppl	492.3438720703125
1	4	Licensor Absent	The professor who the dean remembered from the conference will ever win a teaching award.	text-davinci-003	ppl	352.08355712890625
1	4	Matrix No	No professor who the dean remembered from the conference will ever win a teaching award.	text-davinci-003	ppl	165.95619201660156
1	4	Relative Didn't	The professor who didn't remember the dean from the conference will ever win a teaching award.	text-davinci-003	ppl	285.452392578125
1	4	Relative No	The professor who no dean remembered from the conference will ever win a teaching award.	text-davinci-003	ppl	497.3969421386719
2	4	Relative Did Not	The professor who did not remember the dean from the conference will ever win a teaching award.	text-davinci-003	ppl	330.49017333984375
3	4	Relative Never	The professor who never remembered the dean from the conference will ever win a teaching award.	text-davinci-003	ppl	431.6141052246094
6	4	Embedded No	The professor who remembered no dean fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	482.7778015136719
6	4	Embedded Not a Single	The professor who remembered not a single dean fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	319.65283203125
6	4	Licensor Absent	The professor who the dean remembered fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	274.8740234375
6	4	Matrix No	No professor who the dean remembered fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	130.85679626464844
6	4	Relative Subject No	The professor who no dean remembered fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	329.1097106933594
6	4	Relative Subject Not A Single	The professor who not a single dean remembered fondly as a mentor will ever win a teaching award.	text-davinci-003	ppl	260.77276611328125
1	5	Licensor Absent	The soldier who the general invited to the task force will ever earn a combat medal.	text-davinci-003	ppl	299.90228271484375
1	5	Matrix No	No soldier who the general invited to the task force will ever earn a combat medal.	text-davinci-003	ppl	200.57537841796875
1	5	Relative Didn't	The soldier who didn't invite the general to the task force will ever earn a combat medal.	text-davinci-003	ppl	219.48904418945312
1	5	Relative No	The soldier who no general invited to the task force will ever earn a combat medal.	text-davinci-003	ppl	439.1358337402344
2	5	Relative Did Not	The soldier who did not invite the general to task force will ever earn a combat medal.	text-davinci-003	ppl	449.49713134765625
3	5	Relative Never	The soldier who never invited the general to the task force will ever earn a combat medal.	text-davinci-003	ppl	261.76031494140625
6	5	Embedded No	The soldier who invited no general to curry favor will ever earn a combat medal.	text-davinci-003	ppl	877.8850708007812
6	5	Embedded Not a Single	The soldier who invited not a single general to curry favor will ever earn a combat medal.	text-davinci-003	ppl	554.1548461914062
6	5	Licensor Absent	The soldier who the general invited to curry favor will ever earn a combat medal.	text-davinci-003	ppl	532.05419921875
6	5	Matrix No	No soldier who the general invited to curry favor will ever earn a combat medal.	text-davinci-003	ppl	316.1313781738281
6	5	Relative Subject No	The soldier who no general invited to curry favor will ever earn a combat medal.	text-davinci-003	ppl	627.0653076171875
6	5	Relative Subject Not A Single	The soldier who not a single general invited to curry favor will ever earn a combat medal.	text-davinci-003	ppl	539.5379638671875
1	6	Licensor Absent	The reporter who the candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	296.8216247558594
1	6	Matrix No	No reporter who the candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	220.9306640625
1	6	Relative Didn't	The reporter who didn't invite the candidate to the press pool will ever break a major story.	text-davinci-003	ppl	169.21177673339844
1	6	Relative No	The reporter who no candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	328.2764587402344
2	6	Relative Did Not	The reporter who did not invite the candidate to the press pool will ever break a major story.	text-davinci-003	ppl	192.6341552734375
3	6	Relative Never	The reporter who never invited the candidate to the press pool will ever break a major story.	text-davinci-003	ppl	265.9660949707031
6	6	Embedded No	The reporter who invited no candidate to the press pool will ever break a major story.	text-davinci-003	ppl	475.017578125
6	6	Embedded Not a Single	The report who invited not a single candidate to the press pool will ever break a major story.	text-davinci-003	ppl	790.8881225585938
6	6	Licensor Absent	The reporter who the candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	298.0278015136719
6	6	Matrix No	No reporter who the candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	221.70956420898438
6	6	Relative Subject No	The reporter who no candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	326.9685974121094
6	6	Relative Subject Not A Single	The reporter who not a single candidate invited to the press pool will ever break a major story.	text-davinci-003	ppl	239.45870971679688
1	7	Licensor Absent	The pirate who the admiral recognized from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	302.10272216796875
1	7	Matrix No	No pirate who the admiral recognized from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	131.52012634277344
1	7	Relative Didn't	The pirate who didn't recognize the admiral from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	136.83924865722656
1	7	Relative No	The pirate who no admiral recognized from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	514.0021362304688
2	7	Relative Did Not	The pirate who did not recognize the admiral from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	162.38558959960938
3	7	Relative Never	The pirate who never recognized the admiral from the new poster will ever be arrested for stealing a ship.	text-davinci-003	ppl	233.88833618164062
6	7	Embedded No	The pirate who suspected no admiral of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	183.5336456298828
6	7	Embedded Not a Single	The pirate who suspected not a single admiral of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	133.3789520263672
6	7	Licensor Absent	The pirate who the admiral suspected of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	194.76869201660156
6	7	Matrix No	No pirate who the admiral suspected of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	113.78215789794922
6	7	Relative Subject No	The pirate who no admiral suspected of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	223.24395751953125
6	7	Relative Subject Not A Single	The pirate who not a single admiral suspected of trickery will ever be arrested for stealing a ship.	text-davinci-003	ppl	251.51617431640625
1	8	Licensor Absent	The thief who the detective recognized from the news report will ever be caught red handed.	text-davinci-003	ppl	368.7676696777344
1	8	Matrix No	No thief who the detective recognized from the news report will ever be caught red handed.	text-davinci-003	ppl	215.6565399169922
1	8	Relative Didn't	The thief who didn't recognize the detective from the news report will ever be caught red handed.	text-davinci-003	ppl	203.48052978515625
1	8	Relative No	The thief who no detective recognized from the news report will ever be caught red handed.	text-davinci-003	ppl	933.523681640625
2	8	Relative Did Not	The thief who did not recognize the detective from the news report will ever be caught red handed.	text-davinci-003	ppl	205.55804443359375
3	8	Relative Never	The thief who never recognized the detective from the news report will ever be caught red handed.	text-davinci-003	ppl	441.44586181640625
6	8	Embedded No	The thief who suspected no detective for a while will ever be caught red handed.	text-davinci-003	ppl	535.5552978515625
6	8	Embedded Not a Single	The thief who suspected not a single detective for a while will ever be caught red handed.	text-davinci-003	ppl	316.6661682128906
6	8	Licensor Absent	The thief who the detective suspected for a while will ever be caught red handed.	text-davinci-003	ppl	217.4793701171875
6	8	Matrix No	No thief who the detective suspected for a while will ever be caught red handed.	text-davinci-003	ppl	188.2138671875
6	8	Relative Subject No	The thief who no detective suspected for a while will ever be caught red handed.	text-davinci-003	ppl	497.4962463378906
6	8	Relative Subject Not A Single	The thief who not a single detective suspected for a while will ever be caught red handed.	text-davinci-003	ppl	258.3063659667969
1	9	Licensor Absent	The lawyer who the criminal noticed approach the bench will ever run for governor.	text-davinci-003	ppl	881.9503173828125
1	9	Matrix No	No lawyer who the criminal noticed approach the bench will ever run for governor.	text-davinci-003	ppl	563.640625
1	9	Relative Didn't	The lawyer who didn't notice the criminal approach the bench will ever run for governor.	text-davinci-003	ppl	479.2008361816406
1	9	Relative No	The lawyer who no criminal noticed approach the bench will ever run for governor.	text-davinci-003	ppl	2775.42822265625
2	9	Relative Did Not	The lawyer who did not notice the criminal approach the bench will ever run for governor.	text-davinci-003	ppl	577.6624145507812
3	9	Relative Never	The lawyer who never noticed the criminal approach the bench will ever run for governor.	text-davinci-003	ppl	918.9949340820312
6	9	Embedded No	The lawyer who noticed no criminal approach the bench will ever run for governor.	text-davinci-003	ppl	1171.1083984375
6	9	Embedded Not a Single	The lawyer who noticed not a single criminal approach the bench will ever run for governor.	text-davinci-003	ppl	535.2212524414062
6	9	Licensor Absent	The lawyer who noticed the criminal approach the bench will ever run for governor.	text-davinci-003	ppl	724.3889770507812
6	9	Matrix No	No lawyer who noticed the criminal approach the bench will ever run for governor.	text-davinci-003	ppl	268.9452819824219
6	9	Relative Subject No	The lawyer who no criminal noticed approach the bench will ever run for governor.	text-davinci-003	ppl	2766.0341796875
6	9	Relative Subject Not A Single	The lawyer who not a single criminal noticed approach the bench will ever run for governor.	text-davinci-003	ppl	983.10009765625
1	10	Licensor Absent	The protester who the policeman noticed walk by will ever support lower taxes.	text-davinci-003	ppl	2109.22265625
1	10	Matrix No	No protester who the policeman noticed walk by will ever support lower taxes.	text-davinci-003	ppl	1167.102783203125
1	10	Relative Didn't	The protester who didn't notice the policeman walk by will ever support lower taxes.	text-davinci-003	ppl	780.6865844726562
1	10	Relative No	The protester who no policeman noticed walk by will ever support lower taxes.	text-davinci-003	ppl	5586.50048828125
2	10	Relative Did Not	The protester who did not notice the policeman walk by will ever support lower taxes.	text-davinci-003	ppl	748.4459228515625
3	10	Relative Never	The protester who never noticed the policeman walk by will ever support lower taxes.	text-davinci-003	ppl	1633.3641357421875
6	10	Embedded No	The protester who noticed no policeman sneak past will ever support lower taxes.	text-davinci-003	ppl	8994.912109375
6	10	Embedded Not a Single	The protester who noticed not a single policeman sneak past will ever support lower taxes.	text-davinci-003	ppl	3615.576904296875
6	10	Licensor Absent	The protester who the policeman noticed sneak past will ever support lower taxes.	text-davinci-003	ppl	4270.98828125
6	10	Matrix No	No protester who the policeman noticed sneak past will ever support lower taxes.	text-davinci-003	ppl	1857.8310546875
6	10	Relative Subject No	The protester who no policeman noticed sneak past will ever support lower taxes.	text-davinci-003	ppl	6333.72509765625
6	10	Relative Subject Not A Single	The protester who not a single policeman noticed sneak past will ever support lower taxes.	text-davinci-003	ppl	3020.94921875
1	11	Licensor Absent	The hostage who the kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	476.7105712890625
1	11	Matrix No	No hostage who the kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	232.24684143066406
1	11	Relative Didn't	The hostage who didn't realize the kidnapper was brave will ever escape without being spotted.	text-davinci-003	ppl	265.63909912109375
1	11	Relative No	The hostage who no kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	589.7830200195312
2	11	Relative Did Not	The hostage who did not realize the kidnapper was brave will ever escape without being spotted.	text-davinci-003	ppl	392.817626953125
3	11	Relative Never	The hostage who never realized the kidnapper was brave will ever escape without being spotted.	text-davinci-003	ppl	508.9996643066406
6	11	Embedded No	The hostage who realized no kidnapper was brave will ever escape without being spotted.	text-davinci-003	ppl	1005.1427001953125
6	11	Embedded Not a Single	The hostage who realized not a single kidnapper was brave will ever escape without being spotted.	text-davinci-003	ppl	384.1542053222656
6	11	Licensor Absent	The hostage who the kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	475.876220703125
6	11	Matrix No	No hostage who the kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	231.76995849609375
6	11	Relative Subject No	The hostage who no kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	588.5866088867188
6	11	Relative Subject Not A Single	The hostage who not a single kidnapper realized was brave will ever escape without being spotted.	text-davinci-003	ppl	313.20245361328125
1	12	Licensor Absent	The pollster who the politician realized would predict the results will ever be unemployed.	text-davinci-003	ppl	962.6863403320312
1	12	Matrix No	No pollster who the politician realized would predict the results will ever be unemployed.	text-davinci-003	ppl	539.1953125
1	12	Relative Didn't	The pollster who didn't realize the politician would predict the results will ever be unemployed.	text-davinci-003	ppl	383.02001953125
1	12	Relative No	The pollster who no politician realized would predict the results will ever be unemployed	text-davinci-003	ppl	1195.334716796875
2	12	Relative Did Not	The pollster who did not realize the politician would predict the results will ever be unemployed.	text-davinci-003	ppl	503.96826171875
3	12	Relative Never	The pollster who never realized the politician would predict the results will ever be unemployed.	text-davinci-003	ppl	717.658203125
6	12	Embedded No	The pollster who realized no politician would predict the results will ever be unemployed.	text-davinci-003	ppl	810.4479370117188
6	12	Embedded Not a Single	The pollster who realized not a single politician would predict the results will ever be unemployed.	text-davinci-003	ppl	551.5469360351562
6	12	Licensor Absent	The pollster who realized the politician would predict the results will ever be unemployed.	text-davinci-003	ppl	877.221435546875
6	12	Matrix No	No pollster who realized no politician would predict the results will ever be unemployed.	text-davinci-003	ppl	440.9465637207031
6	12	Relative Subject No	The pollster who no politician realized would predict the results will ever be unemployed.	text-davinci-003	ppl	779.7308959960938
6	12	Relative Subject Not A Single	The pollster who not a single politician realized would predict the results will ever be unemployed.	text-davinci-003	ppl	537.7494506835938
1	13	Licensor Absent	The actor who the director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	209.02206420898438
1	13	Matrix No	No actor who the director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	140.8048095703125
1	13	Relative Didn't	The actor who didn't predict the director would be famous will ever play a supporting role.	text-davinci-003	ppl	255.03359985351562
1	13	Relative No	The actor who no director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	463.8343200683594
2	13	Relative Did Not	The actor who did not predict the director would be famous will ever play a supporting role.	text-davinci-003	ppl	291.82354736328125
3	13	Relative Never	The actor who never predicted the director would be famous will ever play a supporting role.	text-davinci-003	ppl	324.0761413574219
6	13	Embedded No	The actor who predicted no director would be famous will ever play a supporting role.	text-davinci-003	ppl	471.7076416015625
6	13	Embedded Not a Single	The actor who predicted not a single director would be famous will ever play a supporting role.	text-davinci-003	ppl	365.987548828125
6	13	Licensor Absent	The actor who the director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	216.1524200439453
6	13	Matrix No	No actor who the director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	140.7173309326172
6	13	Relative Subject No	The actor who no director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	463.51708984375
6	13	Relative Subject Not A Single	The actor who not a single director predicted would be famous will ever play a supporting role.	text-davinci-003	ppl	371.9451599121094
1	14	Licensor Absent	The rancher who the neighbor predicted would have a good harvest will ever be hungry again.	text-davinci-003	ppl	243.9766387939453
1	14	Matrix No	No rancher who the neighbor predicted would have a good harvest will ever be hungry again.	text-davinci-003	ppl	98.33867645263672
1	14	Relative Didn't	The rancher who didn't predict the neighbor would have a good harvest will ever be hungry again.	text-davinci-003	ppl	186.908935546875
1	14	Relative No	The rancher who no neighbor predicted would have a good harvest will ever be hungry again.	text-davinci-003	ppl	325.9579772949219
